Question,label
"A gift box is in the shape of a right triangular prism. The net of the gift box is shown. 
y2019_grade6_q3_img_1.png 
Which of the following expressions represents the total surface area, in square inches, of the gift box? 
 A $$ \left( 4 \times 4 \right) + \left( 4 \times 5 \right) + \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 4 \right) + \frac{1}{2} \left( 4 \times 4 \right) $$ 
 B $$ \left( 4 \times 5 \right) + \left( 4 \times 5 \right) + \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 6 \right) $$ 
 C $$ \left( 4 \times 4 \right) + \left( 4 \times 5 \right) + \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 5 \right) + \frac{1}{2} \left( 4 \times 5 \right) $$ 
 D $$ \left( 4 \times 5 \right) + \left( 4 \times 6 \right) + \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 6 \right) $$ 

",3
"Which of these equations are true? 
Select the three correct answers. 
 A $$ 9 \times 8 = 72 $$ 
 B $$ 9 \times 7 = 72 $$ 
 C $$ 35 \div 5 = 8 $$ 
 D $$ 35 \div 5 = 7 $$ 
 E $$ 9 \times 7 = 56 $$ 
 F $$ 8 \times 7 = 56 $$ 

",0
"Use your MCAS ruler to answer question 13. 
A rectangle is shown below. 
y2016_grade3_q13_img_1.png 
a. {'element_type': 'text-plain', 'element_value': 'Draw line segments on the rectangle to divide the rectangle into 8 equal parts.'} 
b. {'element_type': 'text-plain', 'element_value': 'What fraction of the area of the whole rectangle is the area of each part?'} 
",0
"Which of the following inequalities is true? 
 A $$0.37 \lt 0.3$$ 
 B $$0.3 \gt 0.298$$ 
 C $$0.298 \lt 0.2$$ 
 D $$0.2 \gt 0.37$$ 

",2
"Which of the following is closest to the circumference, in inches, of a circle with a diameter of 5 inches? (Use 3.14 for $$\pi$$.) 
 A 15.7 inches 
 B 19.6 inches 
 C 31.4 inches 
 D 78.5 inches 

",3
"A box is in the shape of a right rectangular prism. The base of the box has an area of 15 square inches. The height of the box is 12 inches. 
What is the volume, in cubic inches, of the box? 
",2
"This question has four parts. Be sure to label each part of your response. 
This clock shows the time that Cary woke up this morning. 
y2021_grade4_q14_img_1.png 
A. {'element_type': 'text-plain', 'element_value': 'At what time did Cary wake up? Be sure to label your answer with a.m. or p.m.'} 
B. {'element_type': 'number+text', 'element_value': 'Cary left for school 1 hour and 15 minutes after he woke up. At what time did Cary leave for school? Show or explain how you got your answer.'} 
C. {'element_type': 'number+text', 'element_value': 'Cary left school at 3:40. He ate lunch 4 hours before he left school. At what time did Cary eat lunch? Show or explain how you got your answer.'} 
D. {'element_type': 'number+text', 'element_value': 'Cary has 45 minutes of homework. His favorite TV show is at 5:30. What is the latest time Cary can start his homework to be finished at 5:30? Show or explain how you got your answer.'} 
",1
"The net of a rectangular prism and some of its dimensions are shown in the diagram below. 
y2015_grade6_q12_img_1.png 
What is the total surface area, in square centimeters, of the rectangular prism? 
 A 174 
 B 258 
 C 348 
 D 360 

",3
"Consider this expression. 
$$ 7110 \div 90 $$ 
What is the value of this expression? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade6_q3_img_1.png 
",3
"This question has four parts. Be sure to label each part of your response. 
There is a garden, a patio, and a flower bed in the backyard of a house. The garden, the patio, and the flower bed are each in the shape of a rectangle. 
A. [{'element_id': 'A_1', 'element_type': 'number+text', 'element_value': 'The garden has a length of 4 feet and a width of 8 feet, as shown in this diagram.'}, {'element_id': 'A_2', 'element_type': 'image-2d_geometry', 'image_filename': 'y2022_grade4_q8_img_1.png'}, {'element_id': 'A_3', 'element_type': 'text-plain', 'element_value': 'What is the area, in square feet, of the garden?'}] 
B. [{'element_id': 'B_1', 'element_type': 'number+text', 'element_value': 'The patio has a length of 5 feet and an area of 35 square feet.'}, {'element_id': 'B_2', 'element_type': 'text-plain', 'element_value': 'What is the width, in feet, of the patio? Show or explain how you got your answer.'}] 
C. [{'element_id': 'C_1', 'element_type': 'text-plain', 'element_value': 'The owner of the house thinks the garden and the patio have the same perimeter.'}, {'element_id': 'C_2', 'element_type': 'text-plain', 'element_value': 'Is the owner correct? Explain your reasoning.'}] 
D. [{'element_id': 'D_1', 'element_type': 'text-plain', 'element_value': 'The area of the flower bed is less than the area of the garden. The perimeter of the flower bed is equal to the perimeter of the patio.'}, {'element_id': 'D_2', 'element_type': 'text-plain', 'element_value': 'What could be the length and the width of the flower bed? Explain how you know your answer is correct.'}] 
",1
"The measure of each angle in this shape is $$ 108^{\circ} $$. 
y2018_grade4_q28_img_1.png 
Olivia drew two lines inside the shape and found the measures of two angles, as shown. 
y2018_grade4_q28_img_2.png 
What is the value of x ? 
 A 30 
 B 48 
 C 60 
 D 68 

",1
"A student used multiplication to solve this division equation. 
$$ 18 \div 3 = n $$ 
Which multiplication equation could the student have used to solve the division equation? 
 A $$ 18 \times 3 = n $$ 
 B $$ n \times 18 = 3 $$ 
 C $$ n = 3 \times 18 $$ 
 D $$ 18 = 3 \times n $$ 

",0
"Angle QRS has a measure of $$ 64^{\circ} $$, as shown in this diagram. 
y2021_grade4_q19_img_1.png 
Angle QRT has a measure of $$ 87^{\circ} $$. What is the measure of angle SRT ? 
 A $$ 23^{\circ} $$ 
 B $$ 26^{\circ} $$ 
 C $$ 64^{\circ} $$ 
 D $$ 151^{\circ} $$ 

",1
"Paloma shaded a circle to model a fraction that is equivalent to $$ \frac{6}{10} $$ . Which of these could be the circle Paloma shaded? 
 A y2018_grade4_q32_img_1.png 
 B y2018_grade4_q32_img_2.png 
 C y2018_grade4_q32_img_3.png 
 D y2018_grade4_q32_img_4.png 

",1
"Consider this expression. 
$$ \frac{5}{6} \div \frac{2}{3} $$ 
Which of the following is the quotient of the expression? 
 A $$ \frac{10}{18} $$ 
 B $$ \frac{12}{15} $$ 
 C $$ \frac{15}{12} $$ 
 D $$ \frac{18}{10} $$ 

",3
"Mr. Felton will use exactly 42 feet of fencing to surround a garden that is in the shape of a rectangle. His garden has a length of 12 feet. The equation below represents the perimeter of Mr. Felton’s garden. 
$$ w + w + 12 + 12 = 42 $$ 
What is $$w$$, the width, in feet, of Mr. Felton’s garden? 
Enter your answer in the box. 
",1
"The numbers of hours that seven students spent reading are listed in this box. 
$$ 1 \frac{5}{6} $$, $$ 1 \frac{1}{2} $$, $$ 1 \frac{1}{3} $$, $$ 1 \frac{5}{6} $$, $$ 1 \frac{1}{3} $$, $$ 1 \frac{5}{6} $$, $$ 1 \frac{2}{3} $$ 
Which of the following line plots shows the number of hours each student spent reading? 
 A Time Spent Reading y2021_grade5_q6_img_1.png 
 B Time Spent Reading y2021_grade5_q6_img_2.png 
 C Time Spent Reading y2021_grade5_q6_img_3.png 
 D Time Spent Reading y2021_grade5_q6_img_4.png 

",2
"Ken created a care package to send to his brother, who was away at boarding school.  Ken placed a box on a scale, and then he poured into the box enough jelly beans to bring the weight to 2 pounds.  Then, he added enough brownies to cause the weight to triple.  Next, he added another 2 pounds of jelly beans.  And finally, he added enough gummy worms to double the weight once again.  What was the final weight of the box of goodies, in pounds?",0
Ava and Shannon are baking pies for a bake sale. Ava baked 14 apple pies and 8 blueberry pies. Shannon baked 12 apple pies and 4 blueberry pies. Who baked a higher ratio of apple pies to blueberry pies?,0
"A theater has a total of 750 seats. 
 2_1 There are 30 rows of seats in the theater. 
 2_2 Each row has the same number of seats. 

What is the total number of seats in each row of the theater? 
 A 21 
 B 23 
 C 25 
 D 27 

",3
"What is the value of this expression when $$ n = 5 $$ ? 
$$ \frac{45}{n} + 10 $$ 
 A 9 
 B 11 
 C 15 
 D 19 

",3
"What is the value of the expression below when $$n = 6$$? 
$$2n + 3n$$ 
 A 12 
 B 18 
 C 30 
 D 62 

",3
"Which of these equations are true? 
Select the three correct answers. 
 A $$ 5 \times 80 = 40 $$ 
 B $$ 5 \times 80 = 400 $$ 
 C $$ 3 \times 20 = 60 $$ 
 D $$ 3 \times 20 = 600 $$ 
 E $$ 90 \times 6 = 480 $$ 
 F $$ 90 \times 6 = 540 $$ 

",0
"This question has three parts. 
Sergio and Tameka want to find the solution to this equation. 
$$ 6 × 15 = \boxed{?} $$ 
Part A 
Which of the following expressions can Sergio use to help him find the solution to the equation? 
 A $$ \left( 2 + 15 \right) + \left( 4 + 15 \right) $$ 
 B $$ \left( 6 \times 5 \right) + \left(6 \times 10 \right) $$ 
 C $$ \left( 6 \times 5 \left) + \right( 6 \times 7 \left) $$ 
 D $$ \left( 6 \times 6 \right) + \left( 6 \times 7 \right) $$ 

Part B 
What number belongs in the $$ \boxed{?} $$ to make this equation true? 
$$ 6 \times 15 = \boxed{?} $$ 
Enter your answer in the space provided. 
Part C 
Tameka says she can use this expression to solve the same equation. 
$$ \left( 6 \times 7 \right) + \left( 6 \times 8 \right) $$ 
Is Tameka correct? Explain how you know whether she can use her expression to solve the same equation or not. 
Enter your answer and your explanation in the space provided. 
",0
"Yolanda took a bus to visit her grandmother for a four-day visit. 
a. {'element_type': 'text+math_expression', 'element_value': 'At the bus station she waited for $$\\frac{3}{4}$$ of an hour until it was time to board the bus. How many minutes did Yolanda wait to board the bus? Show or explain how you got your answer.'} 
Yolanda brought a CD to listen to on the bus. 
 4_1 The CD is 78 minutes long. 
 4_2 The bus ride was $$2\frac{1}{2}$$ hours long. 

b. {'element_type': 'text-plain', 'element_value': 'How many minutes longer was the bus ride than the CD? Show or explain how you got your answer.'} 
c. {'element_type': 'number+text', 'element_value': 'Yolanda wondered how many minutes are in 4 days. What is the total number of minutes in 4 days? Show or explain how you got your answer.'} 
",2
"Brittany collected 351 box tops. Emily collected 198 box tops. 
How many more box tops did Brittany collect than Emily? 
 A 153 
 B 247 
 C 263 
 D 549 

",0
"This question has two parts. 
Mr. Shapiro divides 3 cups of raisins into equal servings of $$ \frac{1}{4} $$ cup each. 
Part A 
Which equation can be used to determine r, the number of $$ \frac{1}{4} $$ -cup servings Mr. Shapiro makes? 
 A $$ r = 3 \div \frac{1}{4} $$ 
 B $$ r = \frac{1}{4} \div 3 $$ 
 C $$ 3 = r \div \frac{1}{4} $$ 
 D $$ \frac{1}{4} = r \div 3 $$ 

Part B 
Mr. Shapiro divides one of the $$ \frac{1}{4} $$ -cup servings of raisins into 2 smaller servings of equal size. 
What is the total amount of raisins, in cups, in each smaller serving? 
 A $$ \frac{1}{2} $$ 
 B $$ \frac{1}{5} $$ 
 C $$ \frac{1}{6} $$ 
 D $$ \frac{1}{8} $$ 

",2
"Which of these shapes appear to be rhombuses? 
Select the two correct answers. 
 A y2021_grade3_q5_img_1.png 
 B y2021_grade3_q5_img_2.png 
 C y2021_grade3_q5_img_3.png 
 D y2021_grade3_q5_img_4.png 
 E y2021_grade3_q5_img_5.png 

",0
"This question has two parts. 
A cookie recipe requires the following ingredients: 
 3_1 $$ \frac{1}{2} cup of butter 
 3_2 3 cups of flour 
 3_3 2 cups of sugar 

A chef will make several batches of cookies using the recipe. 
Part A 
Which of the following statements about the ratios of the ingredients in the recipe is true? 
 A There are 4 cups of butter for every 1 cup of sugar. 
 B There are 4 cups of sugar for every 1 cup of butter. 
 C There are 4 cups of flour for every 1 cup of sugar. 
 D There are 4 cups of sugar for every 1 cup of flour. 

Part B 
Which of the following statements about the ratios of the ingredients in the recipe is true? 
 A There are $$ \frac{3}{2} $$ cups of flour for every 1 cup of sugar. 
 B There are $$ \frac{3}{2} $$ cups of sugar for every 1 cup of flour. 
 C There are $$ \frac{3}{2} $$ cups of butter for every 1 cup of sugar. 
 D There are $$ \frac{3}{2} $$ cups of sugar for every 1 cup of butter. 

",3
"A mail carrier delivered mail to 84 houses in 3 hours. At what rate did the mail carrier deliver the mail? 
 A 24 houses per hour 
 B 28 houses per hour 
 C 81 houses per hour 
 D 87 houses per hour 

",3
"The expressions in the table below show the amount of money, in dollars, that Natalie and Drew each earned babysitting last week. 
Earnings from Babysitting y2016_grade5_q21_img_1.png 
Based on the expressions in the table, which of the following statements is true? 
 A Drew earned $4 less than Natalie. 
 B Natalie earned $8 more than Drew. 
 C Natalie earned 12 times as much as Drew. 
 D Drew earned 4 times as much as Natalie. 

",2
"Jody read the clues below about a mystery number. 
 2_1 It is a multiple of 2. 
 2_2 It is a factor of 18. 
 2_3 It is a composite number. 

Which of these numbers could be the mystery number? 
 A 2 
 B 6 
 C 9 
 D 12 

",1
"A decimal number is missing from the number sentence below. 
$$0.24 \gt \boxed{?}$$ 
Which of the following represents a decimal number that belongs in the to make the $$\boxed{?}$$ number sentence true? 
 A y2015_grade4_q11_img_1.png 
 B y2015_grade4_q11_img_2.png 
 C y2015_grade4_q11_img_3.png 
 D y2015_grade4_q11_img_4.png 

",1
"What is fourteen thousand, two hundred five written in standard form? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2019_grade4_q12_img_1.png 
",1
"Which of these fractions is equivalent to 0.3? 
 A $$ \frac{1}{3} $$ 
 B $$ \frac{1}{30} $$ 
 C $$ \frac{3}{10} $$ 
 D $$ \frac{3}{100} $$ 

",1
"Carolina is twice as old as her brother Diego will be in 3 years. Diego is 4 years old now. The expression below shows how to find Carolina’s age, in years. 
$$2 \times \left( 4 + 3\right)$$ 
a. {'element_type': 'text-plain', 'element_value': 'What is Carolina’s age, in years? Show or explain how you got your answer.'} 
Carolina’s sister, Marisol, is three times as old as Diego was 2 years ago. 
b. {'element_type': 'text-plain', 'element_value': 'Write an expression using numbers and operations to represent Marisol’s age, in years.'} 
c. {'element_type': 'text-plain', 'element_value': 'What is Marisol’s age, in years? Show or explain how you got your answer.'} 
The expression below represents the difference, in years, between the ages of Carolina’s father and her mother. 
$$\left(15 \times 3\right) - \left[\left(10 \times 4\right) - 2 \right]$$ 
d. {'element_type': 'text-plain', 'element_value': 'What is the difference, in years, between the ages of Carolina’s father and her mother? Show or explain how you got your answer.'} 
",2
