Question,label
"There are 720 students at a school. All the students at the school are going on a field trip to a science museum. The students will ride school buses to the museum. Each bus holds 60 students when completely full. 
Part A 
What is the least number of buses needed to take all the students from the school to the science museum? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
Part B 
Write an equation to represent the problem you solved in Part A. 
Enter your equation in the space provided. Enter only your equation. 
Part C 
The school can also use smaller buses to take the students to the museum. Each smaller bus holds 50 students when completely full. 
What is the least number of smaller buses needed to take all the students from the school to the science museum? Show or explain how you got your answer. 
Enter your answer and your work or explanation in the space provided. 
",2
"The bar graph shows the numbers of birds that four children saw one day. 
Numbers of Birds Seen y2017_grade3_q3_img_1.png 
How many more birds did Jesse see than Andy saw on that day? 
Enter your answer in the box. 
y2017_grade3_q3_img_2.png 
",0
"Point G is shown on this number line. 
y2023_grade3_q19_img_1.png 
Which of these fractions describes the location of point G on the number line? 
 A $$ \frac{1}{4} $$ 
 B $$ \frac{5}{4} $$ 
 C $$ \frac{1}{8} $$ 
 D $$ \frac{5}{8} $$ 

",0
"The measure of each angle in this shape is $$ 108^{\circ} $$. 
y2018_grade4_q28_img_1.png 
Olivia drew two lines inside the shape and found the measures of two angles, as shown. 
y2018_grade4_q28_img_2.png 
What is the value of x ? 
 A 30 
 B 48 
 C 60 
 D 68 

",1
"Christopher planted 24 bean plants in his garden. He placed the bean plants in 4 rows. Each row had the same number of plants. 
a. {'element_type': 'text-plain', 'element_value': 'Draw an array to show how Christopher placed all the bean plants in his garden.'} 
b. {'element_type': 'text-plain', 'element_value': 'How many bean plants did Christopher place in each row?'} 
",0
"This graph represents the relationship between the number of hours a babysitter worked and the amount of money, in dollars, she earned. 
Money Earned
Babysitting y2019_grade6_q5_img_1.png 
What is the amount of money, in dollars, the babysitter earned for each hour she worked? 
 A $5 
 B $8 
 C $30 
 D $40 

",3
"What is the missing number that makes this number sentence true? 
$$ 5 + 11 + 2 = \boxed{?} + 5 + 2 $$ 
 A 2 
 B 7 
 C 11 
 D 18 

",0
"At the beginning of the day, a water tank contained 526.8 gallons of water. During the day, some of the water was used to water a garden. At the end of the day, the water tank contained 318.05 gallons of water. 
What was the total amount of water used that day? 
 A 202.75 gallons 
 B 208.75 gallons 
 C 208.85 gallons 
 D 210.80 gallons 

",3
"What is the value of this expression? 
$$ 6 \times 4 − \left( 5 + 3 \right) \div 2 $$ 
 A 0 
 B 8 
 C 11 
 D 20 

",2
"A library card is in the shape of a rectangle. The library card and its side lengths are shown. 
y2021_grade3_q16_img_1.png 
Which number sentence can be used to find the area, in square centimeters, of the library card? 
 A $$ 5 + 8 = \square $$ 
 B $$ 5 \times 8 = \square $$ 
 C $$ 5 + 8 + 5 + 8 = \square $$ 
 D $$ 5 \times 8 \times 5 \times 8 = \square $$ 

",0
"The students at a school went on a field trip. The school used 4 buses for the field trip. There were 60 students on each bus. 
What was the total number of students who went on the field trip? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2019_grade3_q9_img_1.png 
",0
Find the remainder when the sum \\[75+76+77+78+79+80+81+82\\]is divided by 16,1
"Which of these shows only multiples of the number 7? 
 A 1, 7, 14, 21 
 B 7, 17, 27, 37 
 C 7, 14, 21, 28 
 D 14, 21, 28, 36 

",1
"Write this number in standard form. 
sixty-three and five hundred forty-six thousandths 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade5_q6_img_1.png 
",2
"An expression is shown below. 
$$g + 3f + f + g + g$$ 
Write an equivalent expression that uses each variable only once. 
",3
"Ian made a pattern by shading some numbers on a multiplication table, as shown. 
y2019_grade3_q17_img_1.png 
Ian fills in the rest of the multiplication table. Then he continues his shading pattern. 
What is the next number Ian will shade in his pattern? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2019_grade3_q17_img_2.png 
",0
"Which of these is equivalent to $$ \frac{38]{100} $$ ? 
 A 0.038 
 B 0.38 
 C 38.0 
 D 380 

",1
"A student drew a triangle on a coordinate plane. The coordinates of each vertex of the triangle are shown. 
 2_1 $$ E \left( −2, −3 \right) $$ 
 2_2 $$ F \left( 1, 5 \right) $$ 
 2_3 $$ G \left( 4, −3 \right) $$ 

What is the length, in units, of side EG of the triangle? 
 A 2 
 B 3 
 C 6 
 D 7 

",3
"This diagram shows a piece of artwork made with square tiles. 
y2022_grade3_q20_img_1.png 
What is the total area, in square feet, of the shaded part of the artwork? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade3_q20_img_2.png 
",0
"Anna made a diagram of her room and labeled the length and width, as shown. 
y2019_grade4_q20_img_1.png 
What is the area of Anna’s room? 
 A 44 square feet 
 B 100 square feet 
 C 120 square feet 
 D 144 square feet 

",1
"Ken created a care package to send to his brother, who was away at boarding school.  Ken placed a box on a scale, and then he poured into the box enough jelly beans to bring the weight to 2 pounds.  Then, he added enough brownies to cause the weight to triple.  Next, he added another 2 pounds of jelly beans.  And finally, he added enough gummy worms to double the weight once again.  What was the final weight of the box of goodies, in pounds?",0
"Ryan put 24 books on shelves. He put 8 books on each shelf. 
Which equation can be used to find s, the number of shelves Ryan put books on? 
 A $$8 \times 24 = s$$ 
 B $$8 \div 24 = s$$ 
 C $$s \times 8 = 24$$ 
 D $$s \div 8 = 24$$ 

",0
Find the area in square feet of a square with a perimeter of 32ft,0
"Guthrie made the input-output table shown below. 
y2016_grade6_q15_img_1.png 
Which of the following equations is true for all values in Guthrie’s input-output table? 
 A $$x + 3 = y$$ 
 B $$x + 7 = y$$ 
 C $$3x + 1 = y$$ 
 D $$4x - 1 = y$$ 

",3
"Tim wrote this expression. 
$$ 4 \times \left( 5 + 2 \right) $$ 
Which of the following is equivalent to his expression? 
 A 11 
 B 22 
 C 28 
 D 40 

",2
"Greta recorded the number of miles she walked each day last week on a line plot, as shown below. 
Number of Miles Walked y2015_grade4_q15_img_1.png 
How many miles in all did Greta walk last week? 
 A 8 miles 
 B 10 miles 
 C $$12rac{1}{2}$$ miles 
 D $$14rac{1}{2}$$ miles 

",1
"The rule for a pattern is ""multiply by 3."" The first number in the pattern is 2. 
What is the fifth number in the pattern? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade4_q11_img_1.png 
",1
"A shape and its side lengths are shown. 
y2017_grade3_q1_img_1.png 
Which statement about the shape is true? 
 A The shape is a rhombus and a square. 
 B The shape is a rectangle and a square. 
 C The shape is a rhombus and a parallelogram. 
 D The shape is a rectangle and a parallelogram. 

",0
"Carmen wrote this expression in a notebook. 
$$ 1 + 1 + \frac{1}{4} + \frac{2}{4} $$ 
Which of these is not equal to Carmen’s expression? 
 A $$ \frac{3}{4} + 2 $$ 
 B $$ \frac{3}{4} + 2 + \frac{1}{4} $$ 
 C $$ 1 + 1 + \frac{2}{4} + \frac{1}{4} $$ 
 D $$ 1 + 1 + \frac{1}{4} + \frac{1}{4} + \frac{1}{4} $$ 

",1
"A teacher wrote this expression on the board. 
$$ 2 \left( 9x + 10y \right) $$ 
Which of the following expressions are equivalent to the teacher’s expression? 
Select the two correct answers. 
 A $$ 2 \left( 19xy \right) $$ 
 B $$ 11x + 12y $$ 
 C $$ 18x + 20y $$ 
 D $$ 2 \left( 9x \right) + 2 \left( 19y \right) $$ 
 E $$ 2 \left( 9x \right) + 2 \left( 10y \right) $$ 

",3
"Which of the following inequalities is true? 
 A $$0.37 \lt 0.3$$ 
 B $$0.3 \gt 0.298$$ 
 C $$0.298 \lt 0.2$$ 
 D $$0.2 \gt 0.37$$ 

",2
"Which of these shows $$ \frac{7}{8} $$ of the fraction model shaded? 
 A y2021_grade3_q2_img_1.png 
 B y2021_grade3_q2_img_2.png 
 C y2021_grade3_q2_img_3.png 
 D y2021_grade3_q2_img_4.png 

",0
"Nathan is making two different number patterns: Pattern X and Pattern Y. The rules for the patterns are shown below. 
Pattern X Add 5. 
Pattern Y Multiply by 2. 
Which of the following tables shows the first four terms of Nathan’s Pattern X and Pattern Y? 
 A y2015_grade5_q4_img_1.png 
 B y2015_grade5_q4_img_2.png 
 C y2015_grade5_q4_img_3.png 
 D y2015_grade5_q4_img_4.png 

",2
"Evan used exactly 20 paper clips to make an array. 
Which of these could be the array Evan made? 
 A 2 rows of 20 paper clips 
 B 4 rows of 6 paper clips 
 C 5 rows of 4 paper clips 
 D 10 rows of 10 paper clips 

",0
"Some angle measures are shown in this diagram. 
y2023_grade4_q12_img_1.png 
 3_1 Angle QVR has a measure of $$ 41 ^{\circ} $$. 
 3_2 Angle RVS has a measure of $$ 54 ^{\circ} $$. 
 3_3 Angle SVT has a measure of $$ 29 ^{\circ} $$. 

Which of the following is the measure, in degrees, of angle QVT? 
 A $$ 124 ^{\circ} $$ 
 B $$ 114 ^{\circ} $$ 
 C $$ 95 ^{\circ} $$ 
 D $$ 83 ^{\circ} $$ 

",1
"Which expression is equal to $$ \frac{8}{2} $$ ? 
 A $$ 2 + \frac{1}{8} $$ 
 B $$ 2 \times \frac{1}{8} $$ 
 C $$ 8 + \frac{1}{2} $$ 
 D $$ 8 \times \frac{1}{2} $$ 

",1
"At a middle school, the sixth-grade students and seventh-grade students collected cans for recycling. 
 2_1 Of the 2000 cans the sixth-grade students collected, $$ 65 \% $$ were soda cans. 
 2_2 Of the 1500 cans the seventh-grade students collected, $$ 80 \% $$ were soda cans. 

Which of the following statements about the numbers of soda cans the students collected are true? 
Select the two correct answers. 
 A The sixth-grade students collected 1200 soda cans. 
 B The sixth-grade students collected 1875 soda cans. 
 C The sixth-grade students collected 1300 soda cans. 
 D The seventh-grade students collected 1200 soda cans. 
 E The seventh-grade students collected 1875 soda cans. 
 F The seventh-grade students collected 1300 soda cans. 

",3
"Verndale had a total of 40.5 inches of rain this year. This year’s total was 2.62 inches greater than last year’s total. 
What was the total amount of rain that Verndale had last year? 
 A 1.43 inches 
 B 2.63 inches 
 C 37.88 inches 
 D 38.12 inches 

",2
"People rode in four wagons during a hayride. This bar graph shows the number of people who were in each wagon. 
Hayride y2021_grade3_q9_img_1.png 
The total number of people in wagons 1 and 4 was how much greater than the number in wagon 2? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade3_q9_img_2.png 
",0
"This question has two parts. 
A piece of wire has a length of 110 inches. 
Part A 
Which of the following measures is equivalent to the length of the wire? 
 A 9 feet 
 B 9 feet 2 inches 
 C 9 feet 10 inches 
 D 10 feet 

Part B 
The wire is cut into two pieces. The first piece of wire has a length of 64 centimeters. Which of the following is the approximate length of the second piece of wire? 
 A 46 inches 
 B 116.8 centimeters 
 C 215.4 centimeters 
 D 266 inches 

",3
"This question has four parts. Be sure to label each part of your response. 
The Star Ticket Company and the Best Ticket Company are both selling tickets to a game. 
A. [{'element_id': 'A_1', 'element_type': 'number+text', 'element_value': 'The Star Ticket Company charges $8 per ticket plus one $20 handling fee per order.'}, {'element_id': 'A_2', 'element_type': 'text-plain', 'element_value': 'Complete the table provided in your answer space to show the total costs, in dollars, of purchasing different numbers of tickets from the Star Ticket Company.'}] 
Star Ticket Company y2023_grade5_q8_img_1.png 
B. [{'element_id': 'B_1', 'element_type': 'number+text', 'element_value': 'The Best Ticket Company charges $10 per ticket plus one $7 handling fee per order.'}, {'element_id': 'B_2', 'element_type': 'text-plain', 'element_value': 'Complete the table provided in your answer space to show the total costs, in dollars, of purchasing different numbers of tickets from the Best Ticket Company.'}] 
Best Ticket Company y2023_grade5_q8_img_2.png 
C. {'element_type': 'number+text', 'element_value': 'What is the difference between the total costs, in dollars, of purchasing 5 tickets with a handling fee from the Star Ticket Company and purchasing 5 tickets with a handling fee from the Best Ticket Company? Show or explain how you got your answer.'} 
D. {'element_type': 'text-plain', 'element_value': 'Will either the Star Ticket Company or the Best Ticket Company always have the least total cost, in dollars, for any number of tickets? Explain how you know your answer is correct.'} 
",2
"A right rectangular prism is made of cubes, with no gaps or overlaps. Each cube has a side length of 1 centimeter, as shown. 
y2021_grade5_q20_img_1.png 
What is the volume, in cubic centimeters, of the prism? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade5_q20_img_2.png 
",2
"What is the value of this expression? 
$$ 4 \times \left(10 − 2 \right) $$ 
 A 32 
 B 38 
 C 40 
 D 48 

",2
"Angle QRS has a measure of $$ 64^{\circ} $$, as shown in this diagram. 
y2021_grade4_q19_img_1.png 
Angle QRT has a measure of $$ 87^{\circ} $$. What is the measure of angle SRT ? 
 A $$ 23^{\circ} $$ 
 B $$ 26^{\circ} $$ 
 C $$ 64^{\circ} $$ 
 D $$ 151^{\circ} $$ 

",1
"The prices for renting a bicycle from Leo’s Bike Shop are shown in this box. 
Bicycle Rental Prices
$6.50 for the first hour
$1.50 for each additional hour 
What is the total price for renting a bicycle from Leo’s Bike Shop for 3 hours? 
 A $8.00 
 B $9.50 
 C $12.50 
 D $13.00 

",2
"The location of point B on a coordinate plane is represented by the ordered pair $$ \left( 8, 4 \right) $$. 
Which of the following statements describes the location of point B on the coordinate plane? 
 A Point B is 4 units to the right of the origin and 8 units up from the origin. 
 B Point B is 8 units to the right of the origin and 4 units up from the origin. 
 C Point B is 4 units to the left of the origin and 8 units down from the origin. 
 D Point B is 8 units to the left of the origin and 4 units down from the origin. 

",2
